userId,placeId,rating
134,746,3.0
134,764,2.0
134,1962,3.0
134,1551,5.0
134,1242,2.0
134,556,3.0
134,760,3.0
134,974,3.0
134,1055,3.0
134,1709,5.0
134,1127,3.0
134,1053,3.0
134,1895,4.0
134,1845,3.0
134,1958,3.0
134,1638,3.0
134,113,3.0
134,1473,3.0
134,197,3.0
134,730,3.0
134,608,3.0
134,831,3.0
134,388,3.0
134,561,3.0
134,924,3.0
134,475,2.0
134,144,3.0
134,738,3.0
134,1696,2.0
134,15,2.0
134,75,3.0
134,998,4.0
134,1803,4.0
134,88,3.0
134,1865,5.0
134,27,2.0
134,1376,4.0
134,1904,3.0
134,434,4.0
134,860,3.0
134,2106,4.0
134,310,3.0
134,1711,4.0
134,228,4.0
134,1228,3.0
134,694,3.0
134,1685,3.0
134,1288,2.0
134,490,2.0
134,1918,3.0
134,201,3.0
134,1929,3.0
134,1257,3.0
134,1069,4.0
134,1725,3.0
134,492,2.0
134,480,3.0
134,1362,3.0
134,963,3.0
134,2068,2.0
134,1278,4.0
134,1481,3.0
134,1009,3.0
134,405,3.0
134,1990,4.0
134,570,3.0
134,482,3.0
134,1683,3.0
134,818,4.0
134,1569,3.0
134,1593,5.0
134,17,4.0
134,246,2.0
134,1407,3.0
134,734,3.0
134,1812,3.0
134,1459,2.0
134,1924,3.0
134,534,3.0
134,1408,3.0
134,1248,3.0
134,1209,3.0
134,1033,2.0
134,958,3.0
134,994,2.0
134,250,3.0
134,82,2.0
134,1327,3.0
134,1789,4.0
134,1176,3.0
134,454,3.0
134,329,3.0
134,460,4.0
134,244,3.0
134,957,4.0
134,724,3.0
134,630,3.0
134,879,3.0
134,1171,3.0
134,160,3.0
134,1499,2.0
134,1733,2.0
134,1766,5.0
134,673,2.0
134,1914,2.0
134,360,3.0
134,1048,3.0
134,671,2.0
134,829,4.0
134,1168,3.0
134,945,2.0
134,331,3.0
134,1402,3.0
134,1851,4.0
134,1956,4.0
134,1239,3.0
134,1622,4.0
134,2040,3.0
134,1347,3.0
134,500,3.0
134,429,5.0
134,1368,4.0
134,955,2.0
134,1144,3.0
134,107,3.0
134,1978,3.0
134,1691,4.0
134,1811,3.0
134,898,2.0
134,812,4.0
134,1162,3.0
134,622,3.0
134,1314,3.0
134,864,3.0
134,1435,3.0
134,1739,3.0
134,1415,4.0
134,463,4.0
134,2047,3.0
134,138,3.0
134,483,3.0
134,1679,3.0
134,840,1.0
134,476,3.0
134,1835,5.0
134,1460,3.0
134,825,4.0
134,1710,3.0
134,591,4.0
134,303,3.0
134,729,4.0
134,1952,5.0
134,1156,5.0
134,595,4.0
134,399,5.0
134,1688,4.0
134,1251,3.0
134,2,4.0
134,1391,4.0
134,1038,5.0
134,897,3.0
134,1293,4.0
134,80,5.0
134,216,4.0
134,1527,3.0
134,798,3.0
134,631,4.0
134,704,3.0
134,750,4.0
134,2020,3.0
134,1943,4.0
134,946,4.0
134,1497,3.0
134,221,5.0
134,1667,4.0
134,95,4.0
134,1303,3.0
134,959,4.0
134,1823,4.0
134,223,3.0
134,3,3.0
134,1095,3.0
134,933,3.0
134,1529,4.0
134,632,3.0
134,737,4.0
134,2055,5.0
134,1772,3.0
134,1309,3.0
134,2064,2.0
134,1321,3.0
134,1726,4.0
134,758,3.0
134,970,4.0
134,2022,3.0
134,1067,3.0
134,558,1.0
134,1252,3.0
134,593,2.0
134,747,3.0
134,1177,3.0
134,877,3.0
134,683,5.0
134,555,4.0
134,732,4.0
134,1214,4.0
134,1429,5.0
134,848,5.0
134,206,3.0
134,1383,3.0
134,1871,5.0
134,1050,3.0
134,1946,2.0
134,942,3.0
134,1544,3.0
134,1864,5.0
134,527,3.0
134,1086,3.0
134,2084,3.0
134,140,3.0
134,1012,3.0
134,1533,3.0
134,79,3.0
134,526,3.0
134,602,3.0
134,171,4.0
134,1583,5.0
134,1926,2.0
134,1870,3.0
134,1340,3.0
134,400,3.0
134,1289,2.0
134,1933,3.0
134,503,3.0
134,805,3.0
134,920,3.0
134,1832,3.0
134,1635,4.0
134,846,4.0
134,1192,2.0
134,1517,3.0
134,853,3.0
134,1618,3.0
134,1520,3.0
134,1164,2.0
134,1217,3.0
134,929,3.0
134,660,3.0
134,1905,5.0
134,1184,2.0
134,1203,3.0
134,103,3.0
134,1875,3.0
134,773,3.0
134,651,3.0
134,960,4.0
134,436,3.0
134,1537,2.0
134,182,3.0
134,2009,2.0
134,603,3.0
134,858,3.0
134,1654,4.0
134,1236,4.0
134,1856,4.0
134,30,2.0
134,1089,3.0
134,766,3.0
134,1120,2.0
134,387,3.0
134,1193,3.0
134,1439,4.0
134,122,3.0
134,1450,2.0
134,1250,4.0
134,1271,2.0
134,2042,3.0
134,1375,4.0
134,934,3.0
134,2035,3.0
134,1898,2.0
134,2070,3.0
134,101,3.0
134,776,3.0
134,665,3.0
134,681,3.0
134,1155,3.0
134,642,3.0
134,997,4.0
134,1700,3.0
134,1092,2.0
134,284,3.0
134,1899,3.0
134,1731,3.0
134,1697,3.0
134,643,2.0
134,512,3.0
134,379,4.0
134,1855,3.0
134,1661,2.0
134,1206,2.0
134,264,3.0
134,855,3.0
134,345,4.0
134,1129,4.0
134,1097,3.0
134,672,3.0
134,1699,3.0
134,1170,3.0
134,1848,3.0
134,757,3.0
134,320,3.0
134,181,3.0
134,731,3.0
134,163,3.0
134,1219,3.0
134,1434,3.0
134,307,2.0
134,1932,3.0
134,1073,2.0
134,560,2.0
134,276,2.0
134,1729,2.0
134,1358,5.0
134,2086,4.0
134,863,2.0
134,208,4.0
134,1049,5.0
134,1775,2.0
134,1792,2.0
134,322,3.0
134,28,3.0
134,762,3.0
134,1427,3.0
134,1892,3.0
134,1734,2.0
134,2011,3.0
134,1334,2.0
134,1561,5.0
134,901,3.0
134,1361,3.0
134,1826,4.0
134,887,3.0
134,285,3.0
134,1678,3.0
134,2037,3.0
134,87,3.0
134,982,3.0
134,865,4.0
134,1100,3.0
134,1433,3.0
134,1819,3.0
134,883,3.0
134,1467,3.0
134,1057,3.0
134,1670,4.0
134,873,2.0
134,1493,2.0
134,1850,3.0
134,1405,4.0
134,1213,3.0
134,97,4.0
134,1413,3.0
134,1804,3.0
134,251,2.0
134,1436,2.0
134,1829,4.0
134,1625,3.0
134,1224,3.0
134,550,3.0
134,1179,3.0
134,856,3.0
134,1437,3.0
134,1142,3.0
134,1770,3.0
134,1590,3.0
134,2030,3.0
134,1992,2.0
134,2104,3.0
134,736,4.0
134,352,3.0
134,1549,3.0
134,1703,3.0
134,1194,3.0
134,1598,3.0
134,573,3.0
134,778,4.0
134,1795,2.0
134,668,4.0
134,1648,3.0
134,1061,3.0
134,1084,2.0
134,32,5.0
134,1381,3.0
134,484,4.0
134,1118,2.0
134,57,2.0
134,86,3.0
134,770,3.0
134,627,5.0
134,1312,4.0
134,123,2.0
134,6,3.0
134,1610,2.0
134,1902,4.0
134,290,3.0
134,1550,3.0
134,559,4.0
134,304,4.0
134,1406,3.0
134,255,3.0
134,575,3.0
134,1019,2.0
134,1185,2.0
134,1570,3.0
134,1539,2.0
134,489,2.0
134,1267,2.0
134,1798,3.0
134,1655,3.0
134,21,3.0
134,1872,3.0
134,1332,2.0
134,481,4.0
134,368,3.0
134,1649,4.0
134,2031,4.0
134,129,2.0
134,249,3.0
134,1396,3.0
134,239,2.0
134,588,3.0
134,1344,2.0
134,18,2.0
134,202,3.0
134,1476,3.0
134,842,3.0
134,1243,2.0
134,2081,3.0
134,868,4.0
134,2061,3.0
134,1002,3.0
134,1757,4.0
134,356,3.0
134,1145,4.0
134,2076,4.0
134,1706,3.0
134,1341,3.0
134,207,3.0
134,715,3.0
134,923,3.0
134,1483,3.0
134,1158,4.0
134,1096,4.0
134,1883,3.0
134,243,3.0
134,1174,3.0
134,1788,2.0
134,849,4.0
134,1204,3.0
134,1223,5.0
134,1202,3.0
134,1423,5.0
134,62,3.0
134,1609,4.0
134,1816,3.0
134,8,2.0
134,393,3.0
134,659,1.0
134,192,2.0
134,536,3.0
134,167,3.0
134,1771,4.0
134,1032,3.0
134,1944,3.0
134,1238,5.0
134,170,3.0
134,289,3.0
134,1940,3.0
134,1059,3.0
134,439,2.0
134,1325,3.0
134,305,4.0
134,398,4.0
134,1604,2.0
134,1017,5.0
134,224,5.0
134,350,2.0
134,69,3.0
134,792,3.0
134,355,4.0
134,1668,4.0
134,1457,2.0
134,1646,3.0
134,888,3.0
134,1130,3.0
134,1957,2.0
134,235,4.0
134,1950,3.0
134,371,3.0
134,2012,4.0
134,1461,4.0
134,613,3.0
134,1283,4.0
134,904,3.0
134,427,3.0
134,1611,3.0
134,232,5.0
134,1274,1.0
134,1743,3.0
134,54,4.0
134,1068,4.0
134,215,5.0
134,1906,3.0
134,1072,5.0
134,1579,3.0
134,308,3.0
134,788,4.0
134,1501,2.0
134,1226,3.0
134,1150,3.0
134,1653,4.0
134,1626,3.0
134,1722,4.0
134,91,3.0
134,1367,2.0
134,1880,4.0
134,952,3.0
134,1258,3.0
134,1398,3.0
134,1386,4.0
134,319,4.0
135,579,4.0
135,1918,3.5
135,1954,0.5
135,5,4.0
135,1569,3.0
135,1310,0.5
135,1882,5.0
135,899,5.0
135,1817,3.5
135,176,4.0
135,1557,4.0
135,954,2.0
135,699,1.5
135,1135,0.5
135,596,1.5
135,70,2.0
135,41,3.5
135,1495,3.0
135,2082,0.5
135,2060,4.5
135,809,3.5
135,1705,0.5
135,437,4.0
135,1198,3.5
135,819,2.5
135,925,3.5
135,94,2.5
135,1724,4.0
135,1462,5.0
135,510,3.0
135,514,3.0
135,789,4.0
135,989,3.5
135,1856,3.5
135,1532,2.0
135,333,4.5
135,1932,3.0
135,1449,2.5
135,1956,0.5
135,1717,2.5
135,877,4.0
135,1947,3.5
135,875,4.5
135,1601,4.0
135,1370,4.0
135,1687,3.5
135,145,3.5
135,589,3.5
135,188,3.5
135,502,3.0
135,1285,4.0
135,1597,3.5
135,1921,3.0
135,999,4.5
135,1281,3.5
135,1571,3.5
135,1565,4.0
135,995,1.5
135,1395,3.0
135,1002,4.0
135,138,0.5
135,1271,3.5
135,1644,2.5
135,780,3.0
135,604,4.0
135,860,3.0
135,172,4.0
135,690,1.0
135,876,4.0
135,1376,3.5
135,805,4.0
135,1966,1.5
135,991,3.5
135,1728,4.0
135,54,3.5
135,2066,3.0
135,433,5.0
135,277,1.5
135,397,4.0
135,1222,2.0
135,76,3.0
135,1930,3.5
135,327,3.5
135,44,4.0
135,1777,0.5
135,459,3.0
135,129,4.0
135,1602,3.5
135,548,3.5
135,1341,3.5
135,1046,4.0
135,533,2.0
135,1498,2.0
135,1446,3.5
135,813,1.5
135,741,3.5
135,624,4.0
135,956,4.0
135,1368,4.5
135,1435,0.5
135,284,3.0
135,477,3.5
135,546,3.5
135,1902,4.0
135,322,2.5
135,850,4.0
135,1962,2.5
135,1461,2.5
135,829,4.0
135,499,1.5
135,1180,2.5
135,1688,4.5
135,1418,3.5
135,16,2.5
135,1646,4.5
135,1044,3.0
135,127,4.0
135,1996,5.0
135,439,4.0
135,2009,5.0
135,214,3.5
135,1528,5.0
135,1483,3.5
135,1383,4.0
135,341,2.5
135,697,4.0
135,857,4.0
135,525,4.5
135,1680,3.0
135,472,4.0
135,1874,4.5
135,565,4.0
135,1538,5.0
135,1251,4.0
135,1891,4.5
135,1393,4.5
135,289,3.5
135,1264,4.0
135,527,4.0
135,627,3.5
135,1708,4.0
135,109,4.0
135,332,4.0
135,2038,4.0
135,1590,3.5
135,563,4.5
135,1952,0.5
135,1920,4.5
135,18,4.5
135,1963,2.0
135,95,4.0
135,1843,4.5
135,1297,4.5
136,1179,5.0
136,34,5.0
136,99,5.0
136,1600,3.5
136,1884,5.0
136,1329,2.5
136,742,4.0
136,1751,3.5
136,573,4.0
136,2004,5.0
136,71,5.0
136,712,5.0
136,400,4.0
136,1677,4.0
136,368,4.0
136,1277,4.5
136,1959,4.0
136,1470,3.5
136,851,4.0
136,1129,4.5
136,249,4.0
136,322,5.0
136,403,4.5
136,1816,4.5
136,1750,3.5
136,748,5.0
136,65,5.0
136,746,4.0
136,187,3.5
136,1824,4.0
136,1337,3.5
136,1005,5.0
136,752,5.0
136,1658,4.0
136,663,4.5
136,459,5.0
136,1812,5.0
136,1823,4.5
136,1132,4.5
136,947,4.0
136,1046,4.0
136,215,5.0
136,1047,4.5
136,2050,5.0
136,1644,3.5
136,178,4.0
136,204,5.0
136,1025,5.0
136,112,3.5
136,443,5.0
136,169,4.0
136,496,3.5
136,132,5.0
136,1703,4.5
136,901,5.0
136,1311,1.0
136,141,5.0
136,2014,3.5
136,1947,4.5
136,1613,5.0
136,1462,5.0
136,1447,4.5
136,29,4.0
136,1027,5.0
136,770,4.5
136,1491,4.0
136,1976,5.0
136,883,4.0
136,1456,4.0
136,1601,5.0
136,700,5.0
136,616,5.0
136,1770,5.0
136,1232,4.5
136,360,4.5
136,1207,5.0
136,78,4.5
136,1923,4.5
136,580,5.0
136,649,5.0
136,888,4.5
136,1859,4.5
136,462,5.0
136,1396,5.0
136,1422,5.0
136,524,4.5
136,526,4.0
136,1339,4.5
136,1539,3.5
136,716,5.0
136,446,5.0
136,1434,5.0
136,1657,3.5
136,1238,5.0
136,2056,4.0
136,285,4.0
137,1745,4.0
137,1580,3.0
137,770,5.0
137,23,3.0
137,1343,4.0
137,1774,4.0
137,939,3.0
137,1416,3.0
137,1522,5.0
137,390,4.0
137,1008,4.0
137,563,4.0
137,1546,2.0
137,816,2.0
137,1987,5.0
137,719,5.0
137,1187,2.0
137,1556,2.0
137,641,5.0
137,263,4.0
137,1782,3.0
137,1022,4.0
137,1094,5.0
137,675,2.0
137,1042,3.0
137,1230,3.0
137,2023,3.0
137,360,5.0
137,22,4.0
137,127,2.0
137,818,3.0
137,2041,4.0
137,1542,2.0
137,504,2.0
137,667,4.0
137,2040,5.0
137,1491,5.0
137,697,4.0
137,1378,3.0
137,970,5.0
137,53,5.0
137,2000,5.0
137,1029,5.0
137,619,5.0
137,9,4.0
137,495,4.0
137,1249,4.0
137,95,3.0
137,1555,4.0
137,118,3.0
137,1470,3.0
137,467,4.0
137,1487,5.0
137,1985,4.0
137,540,2.0
137,1018,2.0
137,1144,4.0
137,864,2.0
137,1781,5.0
137,1116,5.0
137,475,5.0
137,860,5.0
137,1422,5.0
137,298,3.0
137,1802,3.0
137,848,3.0
137,1254,3.0
137,2058,4.0
137,1330,5.0
137,1534,4.0
137,369,4.0
137,593,4.0
137,1750,5.0
137,1389,4.0
137,1003,3.0
137,1870,5.0
137,1790,5.0
137,1524,5.0
137,1952,5.0
137,1930,3.0
137,303,2.0
137,1310,5.0
137,547,5.0
137,121,3.0
137,1105,5.0
137,1639,5.0
137,392,4.0
137,2031,5.0
137,1657,5.0
137,1792,5.0
137,2078,5.0
137,192,5.0
137,1961,4.0
137,1568,4.0
137,204,5.0
137,929,5.0
137,1656,4.0
137,1897,5.0
137,1784,4.0
137,42,5.0
137,1733,4.0
137,870,4.0
137,1581,3.0
137,689,4.0
137,851,4.0
137,1573,2.0
137,1829,5.0
137,581,4.0
137,618,3.0
137,310,5.0
137,996,3.0
137,45,4.0
137,979,3.0
137,2022,3.0
137,93,3.0
137,1369,2.0
137,434,3.0
137,128,4.0
137,6,3.0
137,1504,3.0
137,1587,5.0
137,1948,4.0
137,1879,4.0
137,1910,4.0
137,553,4.0
137,1509,2.0
137,1066,2.0
137,7,4.0
137,1950,5.0
137,1282,5.0
137,1986,5.0
137,607,3.0
137,94,1.0
137,785,2.0
137,1979,3.0
137,612,1.0
137,197,3.0
137,1128,5.0
137,96,2.0
137,1725,4.0
137,1844,4.0
137,1671,3.0
137,802,3.0
137,1201,4.0
137,107,5.0
137,2007,4.0
137,1812,5.0
137,734,2.0
137,243,4.0
137,603,4.0
137,2052,4.0
137,975,5.0
137,1370,3.0
137,810,4.0
137,1463,3.0
137,774,4.0
137,1055,4.0
137,1210,5.0
137,1396,4.0
137,1089,4.0
137,832,5.0
137,954,5.0
137,2088,5.0
137,300,3.0
137,1707,4.0
137,1065,3.0
137,355,5.0
137,830,3.0
137,1350,1.0
137,1373,2.0
137,496,3.0
137,647,4.0
137,1357,5.0
137,702,1.0
137,1620,4.0
137,1851,4.0
137,967,4.0
137,1552,3.0
137,216,4.0
137,1508,4.0
137,395,5.0
137,987,4.0
137,1502,3.0
137,643,2.0
137,1206,4.0
137,1843,5.0
137,1964,4.0
137,1684,4.0
137,699,4.0
137,1086,2.0
137,755,4.0
137,1181,4.0
137,261,5.0
137,977,4.0
137,1363,1.0
137,1869,4.0
137,659,3.0
137,63,5.0
137,807,4.0
137,1971,4.0
137,859,3.0
137,280,4.0
137,330,4.0
137,1256,3.0
137,275,4.0
137,1510,5.0
137,439,2.0
137,46,5.0
137,1756,4.0
137,264,2.0
137,1847,5.0
137,1259,5.0
137,313,5.0
137,1368,3.0
137,1356,4.0
137,1800,4.0
137,201,5.0
137,1922,3.0
137,973,5.0
137,1839,3.0
137,1696,4.0
137,1196,5.0
137,1479,1.0
137,516,5.0
137,162,4.0
137,1212,5.0
137,531,4.0
137,1917,5.0
137,1359,4.0
137,458,4.0
137,1054,4.0
137,894,5.0
137,1148,3.0
137,1945,4.0
137,1648,4.0
137,1549,4.0
137,669,5.0
137,907,4.0
137,1386,4.0
137,1908,3.0
137,86,4.0
137,930,4.0
137,1983,3.0
137,1278,3.0
137,1643,1.0
137,1088,4.0
137,1825,3.0
137,1314,3.0
137,835,3.0
137,126,3.0
137,1012,3.0
137,1320,3.0
137,170,1.0
137,1680,2.0
137,1752,3.0
137,1421,1.0
137,1099,5.0
137,247,3.0
137,1856,3.0
137,567,3.0
137,2010,3.0
137,1411,3.0
137,1026,4.0
137,319,5.0
137,405,4.0
137,278,5.0
137,2087,4.0
137,1723,3.0
137,1638,2.0
137,47,5.0
137,838,3.0
137,998,1.0
137,1871,5.0
137,404,3.0
137,1056,4.0
137,834,4.0
137,1982,2.0
137,299,5.0
137,1245,4.0
137,120,4.0
137,235,4.0
137,1968,5.0
137,1771,3.0
137,743,3.0
137,172,3.0
137,839,4.0
137,1934,4.0
137,783,3.0
137,1828,4.0
137,473,5.0
137,1685,2.0
137,546,5.0
137,1238,3.0
137,68,5.0
137,868,5.0
137,364,3.0
137,1319,4.0
137,1367,4.0
137,1488,3.0
137,1484,4.0
137,1445,2.0
137,160,5.0
137,240,5.0
137,509,5.0
137,1478,3.0
137,966,3.0
137,117,4.0
137,820,4.0
137,416,3.0
137,1438,5.0
137,130,2.0
137,892,1.0
137,554,2.0
137,1381,5.0
137,76,4.0
137,1624,5.0
137,1377,3.0
137,1311,3.0
137,401,3.0
137,902,5.0
137,749,3.0
137,1219,4.0
137,824,4.0
137,1511,5.0
137,1060,4.0
137,328,5.0
137,131,3.0
137,1665,3.0
137,717,4.0
137,1646,4.0
137,752,4.0
137,2105,5.0
137,1560,5.0
137,134,3.0
137,1246,5.0
137,26,3.0
137,1618,4.0
137,1143,3.0
137,775,3.0
137,227,5.0
137,488,4.0
137,2097,3.0
137,1808,2.0
137,254,3.0
137,31,2.0
137,250,4.0
137,1537,3.0
137,1188,5.0
137,1705,4.0
137,1412,2.0
137,133,2.0
137,1663,5.0
137,366,4.0
137,2009,5.0
137,382,5.0
137,29,2.0
137,1622,4.0
137,1795,3.0
137,1154,2.0
137,1257,5.0
137,36,4.0
137,208,5.0
137,1135,5.0
137,711,5.0
137,1505,2.0
137,1912,4.0
137,1283,5.0
137,733,3.0
137,1604,5.0
137,650,4.0
137,978,3.0
137,951,5.0
137,976,5.0
137,33,5.0
137,629,5.0
137,1954,5.0
137,1845,4.0
137,564,4.0
137,1315,4.0
137,1413,1.0
138,374,5.0
138,1136,4.0
138,590,5.0
138,2083,5.0
138,1473,2.0
138,283,5.0
138,1329,3.0
138,1496,4.0
138,460,4.0
138,1474,1.0
138,490,1.0
138,1530,5.0
138,1836,5.0
138,1698,4.0
138,950,5.0
138,1775,4.0
138,418,5.0
138,331,5.0
138,656,3.0
138,1601,2.0
138,1111,4.0
138,1821,3.0
138,1222,5.0
138,2084,5.0
138,363,4.0
138,735,4.0
138,1099,4.0
138,776,5.0
138,2035,2.0
138,126,4.0
138,1541,3.0
138,1993,4.0
138,65,4.0
138,345,5.0
138,1158,3.0
138,226,4.0
138,1265,3.0
138,201,5.0
138,853,3.0
138,315,4.0
138,1847,4.0
138,1743,1.0
138,408,5.0
138,834,2.0
138,347,1.0
138,1695,1.0
138,1433,1.0
138,846,5.0
138,2020,3.0
138,833,3.0
138,417,1.0
138,1920,3.0
138,1141,3.0
138,1721,4.0
138,580,1.0
138,197,3.0
138,814,3.0
138,713,4.0
138,827,5.0
138,1167,3.0
138,1121,3.0
138,1768,3.0
138,1734,5.0
138,761,4.0
138,618,4.0
138,737,5.0
138,783,3.0
138,655,3.0
138,770,5.0
138,1565,3.0
138,1013,4.0
138,368,3.0
138,1549,5.0
138,1505,4.0
138,836,3.0
138,232,3.0
138,4,5.0
138,999,1.0
138,1576,4.0
138,1806,3.0
138,430,2.0
138,1676,3.0
139,92,2.0
139,1239,3.0
139,869,2.0
139,1874,3.0
139,175,4.0
139,1151,2.0
139,1356,3.0
139,26,3.0
139,1781,3.0
139,1255,5.0
139,1550,3.0
139,735,3.0
139,683,3.0
139,1965,2.0
139,379,4.0
139,640,4.0
139,280,4.0
139,539,3.0
139,887,3.0
139,1838,5.0
139,2089,3.0
139,1491,4.0
139,499,2.0
139,929,3.0
139,2014,4.0
139,520,3.0
139,670,4.0
139,680,3.0
139,1848,4.0
139,18,5.0
140,1459,4.0
140,815,3.0
140,1803,4.0
140,1619,4.0
140,395,4.0
140,10,3.0
140,1485,4.0
140,478,5.0
140,2022,5.0
140,1565,4.0
140,1430,5.0
140,138,2.0
140,601,3.0
140,1486,5.0
140,112,2.0
140,17,2.0
140,1632,4.0
140,1869,4.0
140,26,3.0
140,182,4.0
140,123,5.0
140,1188,4.0
140,948,4.0
140,415,4.0
140,1919,5.0
140,1349,3.0
140,1930,5.0
140,1298,5.0
140,1148,4.0
140,1503,3.0
140,829,2.0
140,1129,4.0
140,574,2.0
140,856,4.0
140,1638,5.0
140,1873,5.0
140,406,4.0
140,1744,4.0
140,402,4.0
140,1086,3.0
140,1540,4.0
140,1164,5.0
140,1922,3.0
140,716,5.0
140,2031,2.0
140,1907,4.0
140,71,3.0
140,1758,4.0
140,1569,2.0
140,580,4.0
140,194,4.0
140,953,5.0
140,1876,3.0
140,701,4.0
140,1051,3.0
140,512,2.0
140,1784,3.0
140,1616,4.0
140,1284,3.0
140,385,3.0
140,1036,4.0
140,276,4.0
140,759,3.0
140,297,4.0
140,1888,3.0
140,22,4.0
140,1545,5.0
140,117,3.0
140,1415,5.0
140,176,4.0
140,905,5.0
140,473,5.0
140,1602,4.0
140,261,2.0
140,1665,4.0
140,2069,5.0
140,740,4.0
140,1043,4.0
140,1635,5.0
140,1012,4.0
140,518,3.0
140,1369,4.0
140,1960,3.0
140,323,4.0
140,1835,4.0
140,1474,3.0
140,1355,2.0
140,608,4.0
140,29,5.0
140,916,5.0
140,124,4.0
140,37,5.0
140,2000,4.0
140,1623,3.0
140,1945,5.0
140,810,4.0
140,2096,4.0
140,365,3.0
140,1864,4.0
140,1931,2.0
140,145,5.0
140,132,4.0
140,1218,3.0
140,1317,4.0
140,769,4.0
140,1606,4.0
140,1786,4.0
140,832,4.0
140,982,5.0
140,487,2.0
140,1790,4.0
140,904,5.0
140,1877,5.0
140,1684,3.0
140,971,5.0
140,1951,3.0
140,1021,5.0
140,218,3.0
140,1831,5.0
140,798,3.0
140,1370,3.0
140,1276,4.0
140,13,5.0
140,1734,3.0
140,1988,4.0
140,1141,4.0
140,228,4.0
140,1842,5.0
140,391,4.0
140,1944,4.0
140,2042,3.0
140,1601,4.0
140,484,3.0
140,2060,4.0
140,1264,4.0
140,1832,2.0
140,690,4.0
140,1291,4.0
140,1689,4.0
140,1029,5.0
140,1127,4.0
140,166,4.0
140,1438,4.0
140,1244,5.0
140,2080,4.0
140,1672,5.0
140,1083,4.0
140,319,3.0
140,1777,4.0
140,196,4.0
140,1068,5.0
140,710,4.0
140,2006,4.0
140,761,4.0
140,1341,4.0
140,411,5.0
140,384,5.0
140,2054,5.0
140,973,4.0
140,1117,3.0
140,1932,5.0
140,1634,4.0
140,591,4.0
140,1690,5.0
140,527,5.0
140,1541,5.0
140,1182,4.0
140,1196,4.0
140,669,5.0
140,755,4.0
140,530,5.0
140,477,5.0
140,1581,5.0
140,1679,4.0
140,1048,5.0
140,2007,3.0
140,231,3.0
140,1829,3.0
140,1732,4.0
140,1325,3.0
140,1548,4.0
140,466,4.0
140,2025,3.0
140,1971,4.0
140,1283,4.0
140,1101,4.0
140,140,4.0
140,251,4.0
140,177,2.0
140,2041,1.0
140,1199,5.0
140,1697,3.0
140,2014,3.0
140,1520,4.0
140,622,5.0
140,1904,4.0
140,1534,4.0
140,1717,4.0
140,184,4.0
140,275,2.0
140,2033,4.0
140,1920,5.0
140,1153,3.0
140,944,3.0
140,542,4.0
140,1911,4.0
140,1320,2.0
140,344,4.0
140,1795,4.0
140,1339,1.0
140,267,3.0
140,515,3.0
140,1984,5.0
140,1050,4.0
140,1533,3.0
140,208,4.0
140,1935,4.0
140,2104,5.0
140,613,5.0
140,599,5.0
140,159,5.0
140,238,4.0
140,1442,4.0
140,87,3.0
140,467,5.0
140,950,2.0
140,1081,5.0
140,442,4.0
140,53,4.0
140,979,3.0
140,222,5.0
140,803,4.0
140,819,4.0
140,620,4.0
140,1906,4.0
140,746,3.0
140,1465,4.0
140,1915,3.0
140,86,4.0
140,2002,3.0
140,286,3.0
140,1354,4.0
140,240,5.0
140,1130,5.0
140,696,5.0
140,1217,4.0
140,1386,5.0
140,42,4.0
140,851,4.0
140,1839,4.0
140,394,5.0
140,1467,5.0
140,552,5.0
140,430,4.0
140,52,4.0
141,401,4.5
141,30,4.0
141,1122,4.0
141,138,4.5
141,460,1.0
141,173,4.0
141,5,2.5
141,1689,1.0
141,1443,3.0
141,1183,4.0
141,1095,4.0
141,975,2.0
141,2055,3.0
141,1453,2.0
141,1399,1.0
141,1274,4.5
141,1108,3.5
141,1011,2.5
141,388,4.0
141,1278,3.0
141,1261,1.5
141,1022,1.5
141,1892,1.0
141,841,3.0
141,1368,0.5
141,648,1.0
141,2028,3.5
141,1975,1.0
141,920,0.5
141,166,4.0
141,362,3.0
141,604,1.0
141,587,1.0
141,335,1.5
141,2053,2.0
141,642,2.0
141,1521,3.0
141,1995,4.0
141,444,1.5
141,2068,2.5
141,1700,2.0
141,1658,3.0
141,34,2.5
141,873,3.5
141,1017,3.5
141,1185,3.0
141,12,2.0
141,1828,4.0
141,299,4.0
141,1424,1.0
141,1495,3.5
141,948,4.0
141,1877,2.0
141,1971,3.5
141,877,2.0
141,71,4.0
141,464,4.0
141,1637,4.5
141,1642,2.0
141,1374,4.0
142,1486,4.0
142,1721,4.0
142,1514,4.0
142,413,4.0
142,99,4.0
142,992,3.0
142,556,5.0
142,918,4.0
142,954,4.0
142,287,4.0
142,1204,3.0
142,1718,3.0
142,1286,3.0
142,438,3.0
142,1113,3.0
142,912,3.0
142,351,3.0
142,378,3.0
142,377,3.0
142,1829,4.0
142,1884,4.0
142,157,4.0
142,94,5.0
142,598,3.0
142,615,3.0
142,990,3.0
142,1675,3.0
142,677,3.0
142,2068,3.0
142,137,4.0
142,1160,3.0
142,636,3.0
142,182,4.0
142,1778,3.0
142,767,4.0
142,861,3.0
142,1960,3.0
142,272,3.0
142,1338,1.0
142,1989,1.0
142,762,5.0
142,141,4.0
142,1425,3.0
142,1529,3.0
142,928,3.0
142,778,3.0
142,1230,3.0
142,1035,2.0
142,1625,3.0
142,1051,3.0
142,1714,4.0
