,userId,placeId,rating
33604,264,1847,2.95
33605,264,511,4.05
33606,264,1098,3.55
33607,264,1389,3.0
33608,264,1997,3.05
33609,264,1679,2.9
33610,264,894,3.85
33611,264,1293,3.3
33612,264,1397,4.25
33613,264,235,3.4
33614,264,129,4.5
33615,264,2046,3.2
33616,264,849,3.8
33617,264,1241,3.95
33618,264,1109,3.75
33619,264,1879,2.5
33620,264,1424,3.55
33621,264,1927,2.8
33622,264,1437,4.2
33623,264,1690,3.8
33624,264,255,4.7
33625,264,76,2.65
33626,264,1118,3.05
33627,264,1292,4.15
33628,264,580,3.15
33629,264,744,3.95
33630,264,594,4.2
33631,264,1740,3.75
33632,264,1267,2.75
33633,264,58,3.5
33634,264,1630,4.6
33635,264,556,2.65
33636,264,154,2.75
33637,264,67,3.3
33638,264,634,2.6
33639,264,366,4.35
33640,264,1633,4.15
33641,264,1508,2.95
33642,264,1615,4.1
33643,264,790,3.05
33644,264,1953,3.5
33645,264,324,3.3
33646,264,2008,4.05
33647,264,251,3.1
33648,264,24,4.1
33649,264,1178,4.65
33650,264,1351,3.15
33651,264,767,3.45
33652,264,1872,3.55
33653,264,2013,4.45
33654,264,540,2.5
33655,264,25,3.95
33656,264,1113,3.55
33657,264,184,3.0
33658,264,892,4.35
33659,264,143,4.25
33660,264,802,4.6
33661,264,2020,2.6
33662,264,862,2.5
33663,264,1236,4.05
33664,264,1860,2.95
33665,264,51,4.6
33666,264,1024,3.2
33667,264,210,4.55
33668,264,415,3.2
33669,264,1634,4.15
33670,264,439,3.85
33671,264,990,4.05
33672,264,821,3.65
33673,264,1755,4.15
33674,264,1495,3.5
33675,264,637,3.05
33676,264,1201,2.9
33677,264,1394,3.15
33678,264,1455,3.15
33679,264,1921,2.75
33680,264,1842,3.15
33681,264,617,4.6
33682,264,712,4.05
33683,264,615,4.05
33684,264,1086,3.15
33685,264,215,4.1
33686,264,1430,4.25
33687,264,1940,4.3
33688,264,834,4.25
33689,264,1033,4.05
33690,264,39,3.75
33691,264,87,3.8
33692,264,701,3.25
33693,264,1830,4.55
33694,264,951,4.35
33695,264,452,3.45
33696,264,930,2.9
33697,264,1058,3.9
33698,264,760,4.2
33699,264,1544,3.9
33700,264,1659,3.6
33701,264,1798,4.2
33702,264,1712,4.2
33703,264,1576,3.8
33704,264,311,4.65
33705,264,538,4.25
33706,264,807,3.45
33707,264,57,2.8
33708,264,1078,3.2
33709,264,844,4.5
33710,264,783,2.9
33711,264,1946,4.0
33712,264,785,2.75
33713,264,749,2.75
33714,264,1220,4.0
33715,264,1177,3.85
33716,264,979,4.0
33717,264,1034,3.95
33718,264,354,3.65
33719,264,1111,3.35
33720,264,90,4.1
33721,264,1014,3.8
33722,264,1063,3.8
33723,264,1493,3.35
33724,264,1387,3.3
33725,264,1632,2.75
33726,264,1330,4.7
33727,264,1686,3.4
33728,264,560,2.95
33729,264,647,4.65
33730,264,310,4.35
33731,264,1506,3.05
33732,265,1236,2.9
33733,265,427,4.1
33734,265,1786,4.55
33735,265,1153,2.9
33736,265,1659,2.7
33737,265,882,4.4
33738,265,1560,3.25
33739,265,1894,4.4
33740,265,29,3.1
33741,265,1102,3.55
33742,265,1472,3.9
33743,265,871,4.05
33744,265,256,3.7
33745,265,696,3.65
33746,265,1251,4.65
33747,265,1850,2.75
33748,265,1365,4.05
33749,265,1915,4.35
33750,265,1758,2.75
33751,265,1982,4.2
33752,265,1004,4.1
33753,265,1020,2.85
33754,265,720,3.95
33755,265,1785,2.7
33756,265,1771,2.5
33757,265,451,3.5
33758,265,1455,4.7
33759,265,1297,4.05
33760,265,567,3.0
33761,265,45,3.45
33762,265,663,3.7
33763,265,173,4.55
33764,265,2038,4.2
33765,265,1485,3.95
33766,265,753,2.7
33767,265,1891,2.7
33768,265,434,3.95
33769,265,1183,2.95
33770,265,1377,4.15
33771,265,189,3.0
33772,265,1947,3.65
33773,265,1108,4.4
33774,265,2047,4.2
33775,265,847,3.85
33776,265,1040,2.5
33777,265,1707,3.3
33778,265,1723,2.5
33779,265,1285,4.3
33780,265,808,2.9
33781,265,1405,4.5
33782,265,42,3.05
33783,265,125,3.7
33784,265,1290,2.75
33785,265,1443,4.15
33786,265,1335,2.5
33787,265,472,3.15
33788,265,760,2.65
33789,265,1248,4.2
33790,265,1390,4.7
33791,265,1336,2.65
33792,265,724,2.5
33793,265,604,3.35
33794,265,725,3.3
33795,265,433,3.3
33796,265,1283,4.1
33797,265,1444,2.95
33798,265,1774,4.4
33799,265,1064,4.45
33800,265,1369,3.05
33801,265,96,4.4
33802,265,486,4.35
33803,265,1543,3.2
33804,265,512,4.15
33805,265,1442,2.85
33806,265,614,2.8
33807,265,694,4.3
33808,265,1441,4.25
33809,265,462,3.7
33810,265,372,2.9
33811,265,1621,4.25
33812,265,1597,3.05
33813,265,883,4.4
33814,265,1222,3.05
33815,265,1505,3.9
33816,265,2002,4.5
33817,265,1829,4.65
33818,265,1151,3.85
33819,265,919,4.0
33820,265,186,3.2
33821,265,1652,2.55
33822,265,1919,3.7
33823,265,699,2.55
33824,265,1948,3.65
33825,265,1748,3.35
33826,265,568,3.35
33827,265,1861,3.95
33828,265,217,4.15
33829,265,412,2.85
33830,265,1156,4.35
33831,265,476,3.7
33832,265,2014,2.85
33833,265,1370,3.2
33834,265,417,2.75
33835,265,843,4.3
33836,265,849,4.05
33837,265,2015,3.0
33838,265,145,4.65
33839,265,1675,4.2
33840,265,1888,2.75
33841,265,1719,2.55
33842,265,1870,3.6
33843,265,806,3.45
33844,266,857,4.5
33845,266,1108,4.15
33846,266,342,3.4
33847,266,571,4.3
33848,266,1667,2.95
33849,266,1792,3.15
33850,266,1418,4.5
33851,266,464,2.75
33852,266,1814,3.6
33853,266,1316,4.6
33854,266,1945,4.2
33855,266,375,3.35
33856,266,549,3.15
33857,266,1483,2.75
33858,266,473,3.6
33859,266,1441,4.5
33860,266,1716,4.55
33861,266,1301,3.6
33862,266,1300,4.4
33863,266,1437,3.1
33864,266,301,2.5
33865,266,1243,4.4
33866,266,1337,4.0
33867,266,1168,3.2
33868,266,162,3.35
33869,266,510,3.95
33870,266,742,4.45
33871,266,1382,3.5
33872,266,1133,2.7
33873,266,1836,2.75
33874,266,667,4.25
33875,266,1156,3.15
33876,266,716,3.6
33877,266,1616,3.55
33878,266,145,4.15
33879,266,472,2.7
33880,266,803,2.55
33881,266,332,2.5
33882,266,793,4.45
33883,266,1657,4.35
33884,266,1973,2.85
33885,266,442,2.6
33886,266,66,3.8
33887,266,740,4.0
33888,266,1063,4.15
33889,266,1615,3.9
33890,266,56,4.3
33891,266,647,3.8
33892,266,1514,4.35
33893,266,1528,4.6
33894,266,352,4.05
33895,266,1934,4.55
33896,266,506,2.8
33897,266,1551,3.9
33898,266,786,3.0
33899,266,1526,4.6
33900,266,1807,3.55
33901,266,654,4.1
33902,266,1439,4.3
33903,266,1867,3.15
33904,266,1368,2.75
33905,266,798,3.95
33906,266,2025,4.1
33907,266,1386,3.8
33908,266,1796,3.6
33909,266,939,3.85
33910,266,1597,4.3
33911,266,1928,4.3
33912,266,770,3.05
33913,266,394,2.85
33914,266,181,3.4
33915,266,348,4.15
33916,266,518,3.05
33917,266,1982,2.75
33918,266,1884,3.05
33919,266,1661,4.1
33920,266,1655,2.5
33921,266,1800,2.5
33922,266,1558,3.9
33923,266,1371,3.5
33924,266,959,4.25
33925,266,80,2.6
33926,266,1241,4.45
33927,266,599,2.85
33928,266,620,2.65
33929,266,1756,2.7
33930,266,142,3.85
33931,266,984,3.45
33932,266,873,3.05
33933,266,15,3.4
33934,266,490,4.05
33935,266,1351,4.7
33936,266,109,3.15
33937,266,521,3.5
33938,266,1628,2.75
33939,266,187,2.75
33940,266,1480,2.7
33941,266,995,3.1
33942,266,383,3.75
33943,266,1575,2.6
33944,266,1314,3.2
33945,266,1896,3.0
33946,266,1671,4.7
33947,266,810,4.45
33948,266,796,3.7
33949,266,228,4.05
33950,266,1481,3.35
33951,266,466,3.55
33952,266,675,4.3
33953,266,1790,4.0
33954,266,1572,4.45
33955,266,422,3.5
33956,266,1427,2.7
33957,266,314,4.5
33958,266,726,2.6
33959,266,1831,3.0
33960,266,1209,3.6
33961,266,696,3.9
33962,266,902,3.3
33963,266,1752,4.7
33964,266,186,3.95
33965,266,1619,4.45
33966,266,1182,4.6
33967,266,789,4.35
33968,267,1462,2.65
33969,267,1546,2.85
33970,267,637,3.35
33971,267,833,3.4
33972,267,1883,4.6
33973,267,42,3.35
33974,267,893,3.65
33975,267,459,4.65
33976,267,954,4.3
33977,267,1251,4.1
33978,267,1369,4.15
33979,267,1387,3.35
33980,267,1281,2.5
33981,267,727,4.25
33982,267,1710,3.95
33983,267,811,2.6
33984,267,1464,4.55
33985,267,603,3.95
33986,267,945,4.6
33987,267,1275,4.3
33988,267,1927,4.25
33989,267,1256,4.45
33990,267,1871,4.35
33991,267,1128,2.5
33992,267,1440,4.1
33993,267,1319,2.8
33994,267,515,4.4
33995,267,1926,4.65
33996,267,136,4.3
33997,267,503,3.15
33998,267,1992,3.6
33999,267,600,3.3
34000,267,1353,4.6
34001,267,1715,4.55
34002,267,856,4.65
34003,267,1839,3.9
34004,267,1446,3.15
34005,267,1504,3.1
34006,267,1246,4.1
34007,267,2053,4.0
34008,267,208,3.8
34009,267,45,4.2
34010,267,2003,3.8
34011,267,734,3.0
34012,267,517,2.9
34013,267,383,3.5
34014,267,1121,2.75
34015,267,488,3.85
34016,267,599,3.8
34017,267,19,3.8
34018,267,1513,3.75
34019,267,698,4.55
34020,267,410,4.0
34021,267,1826,3.25
34022,267,641,4.4
34023,267,1172,4.1
34024,267,1126,2.65
34025,267,395,4.1
34026,267,1868,2.75
34027,267,363,4.05
34028,267,865,3.6
34029,267,882,4.45
34030,267,983,4.25
34031,267,1492,4.25
34032,267,1375,2.95
34033,267,1651,3.6
34034,267,1321,4.25
34035,267,1352,4.3
34036,267,913,2.6
34037,267,125,2.55
34038,267,1310,3.65
34039,267,650,4.6
34040,267,770,4.65
34041,267,1525,3.95
34042,267,908,4.0
34043,267,898,4.55
34044,267,1610,3.15
34045,267,830,3.65
34046,267,1433,2.65
34047,267,638,2.85
34048,267,878,4.35
34049,267,1551,4.25
34050,267,1618,2.75
34051,267,957,4.6
34052,267,1568,4.65
34053,267,844,3.65
34054,267,1657,4.65
34055,267,271,3.5
34056,267,1896,3.85
34057,267,352,4.1
34058,267,192,3.25
34059,267,1494,2.5
34060,267,28,4.35
34061,267,1170,4.4
34062,267,1725,3.65
34063,267,133,4.5
34064,267,866,4.4
34065,267,1880,4.1
34066,267,345,4.3
34067,267,1689,3.45
34068,267,491,4.0
34069,267,1944,3.1
34070,267,681,3.1
34071,267,592,2.5
34072,267,1745,4.2
34073,267,438,4.05
34074,267,1993,3.5
34075,267,677,3.4
34076,267,1003,2.7
34077,267,1334,2.65
34078,267,1247,3.9
34079,267,262,4.1
34080,267,1863,3.8
34081,267,1390,3.45
34082,267,1878,3.05
34083,267,1272,2.9
34084,267,378,3.55
34085,267,1260,4.7
34086,267,523,4.65
34087,267,33,4.15
34088,267,253,3.9
34089,267,1047,3.1
34090,267,559,3.15
34091,267,409,4.3
34092,267,1496,2.6
34093,267,1380,3.8
34094,267,1979,3.45
34095,267,148,3.7
34096,267,161,3.2
34097,267,702,4.0
34098,267,598,3.3
34099,267,1713,3.5
34100,267,1142,4.4
34101,267,662,3.65
34102,267,840,2.9
34103,267,1213,2.75
34104,267,1951,3.2
34105,267,1472,4.55
34106,267,1051,4.7
34107,267,1931,3.1
34108,267,728,2.9
34109,267,1080,3.45
34110,267,2049,4.65
34111,267,1466,2.75
34112,267,1343,2.6
34113,267,1406,4.7
34114,267,358,3.2
34115,267,1243,3.4
34116,267,1381,3.2
34117,267,537,4.7
34118,267,277,2.9
34119,267,2016,3.75
34120,267,29,3.7
34121,267,246,4.05
34122,267,859,2.8
34123,267,1303,3.75
34124,267,1261,2.8
34125,267,1532,4.25
34126,267,1138,2.8
34127,267,1273,3.85
34128,267,256,3.5
34129,267,1209,2.5
34130,267,1302,4.25
34131,267,582,3.5
34132,267,368,3.55
34133,267,601,3.85
34134,267,927,3.3
34135,267,821,2.55
34136,267,1105,4.0
34137,267,1014,4.25
34138,267,211,4.3
34139,267,1230,2.6
34140,267,911,4.6
34141,267,78,3.2
34142,267,1422,3.1
34143,267,542,3.8
34144,267,1471,3.65
34145,267,1311,3.3
34146,267,1756,2.55
34147,267,1954,2.65
34148,267,851,4.3
34149,267,1023,4.65
34150,267,876,2.8
34151,267,1069,4.0
34152,267,1043,3.75
34153,267,305,4.25
34154,267,507,4.6
34155,267,666,3.75
34156,267,1135,3.5
34157,267,1547,4.2
34158,267,287,4.1
34159,267,1616,3.3
34160,267,1297,2.9
34161,267,321,3.55
34162,268,205,2.65
34163,268,1811,4.1
34164,268,819,3.85
34165,268,1378,3.2
34166,268,113,3.15
34167,268,1719,2.8
34168,268,542,3.65
34169,268,1397,3.9
34170,268,306,3.0
34171,268,650,4.05
34172,268,451,3.35
34173,268,555,3.95
34174,268,368,4.45
34175,268,1122,3.65
34176,268,510,4.65
34177,268,2004,3.85
34178,268,1838,3.1
34179,268,1000,3.4
34180,268,1951,2.7
34181,268,1786,2.7
34182,268,1065,2.95
34183,268,1579,3.6
34184,268,1731,4.55
34185,269,677,4.15
34186,269,490,2.55
34187,269,1705,2.5
34188,269,356,3.45
34189,269,286,2.55
34190,269,1399,3.7
34191,269,115,4.0
34192,269,1477,4.0
34193,269,901,4.6
34194,269,1286,3.85
34195,269,664,3.1
34196,269,747,4.5
34197,269,1732,3.75
34198,269,314,3.5
34199,269,1025,3.1
34200,269,1141,3.9
34201,269,1404,3.85
34202,269,1324,3.95
34203,269,1129,2.5
34204,269,109,3.35
34205,269,554,3.15
34206,269,1400,4.3
34207,269,517,4.25
34208,269,1164,2.65
34209,269,1761,3.65
34210,269,1182,3.3
34211,269,639,4.6
34212,269,1071,4.65
34213,269,1064,2.95
34214,269,441,4.45
34215,269,435,3.7
34216,269,1492,4.3
34217,269,654,3.05
34218,269,1273,2.65
34219,269,1954,2.7
34220,269,1091,3.25
34221,269,1895,2.75
34222,269,1311,4.7
34223,269,1149,2.95
34224,269,1367,3.8
34225,269,1501,3.9
34226,269,1049,3.05
34227,269,85,4.25
34228,269,585,3.0
34229,269,275,2.5
34230,269,954,3.45
34231,269,392,4.4
34232,269,1222,2.9
34233,269,1045,3.2
34234,269,1229,4.3
34235,269,703,3.7
34236,269,1559,4.6
34237,269,328,3.2
34238,269,1008,3.3
34239,269,741,2.65
34240,269,1876,3.05
34241,269,983,3.8
34242,269,733,2.8
34243,269,993,4.55
34244,269,1026,4.2
34245,269,1318,3.2
34246,269,1433,4.4
34247,269,1785,4.15
34248,269,64,4.15
34249,269,1596,2.6
34250,269,1865,3.95
34251,269,2019,3.45
34252,269,1929,3.15
34253,269,1666,4.2
34254,269,334,2.55
34255,269,1619,2.85
34256,269,452,4.2
34257,269,297,2.95
34258,269,1250,3.2
34259,269,188,4.0
34260,269,1048,4.1
34261,269,9,3.1
34262,269,340,2.65
34263,269,1010,3.5
34264,269,1709,3.2
34265,269,1196,3.95
34266,269,1837,4.1
34267,269,1047,2.9
34268,269,193,4.7
34269,269,1740,3.95
34270,269,292,4.65
34271,269,698,3.45
34272,269,225,4.65
34273,269,1887,4.15
34274,269,1941,2.8
34275,269,409,4.2
34276,269,662,2.7
34277,269,800,3.7
34278,269,1236,4.1
34279,269,106,4.15
34280,269,1803,4.1
34281,269,488,4.65
34282,269,1337,4.6
34283,269,1417,3.65
34284,269,913,2.8
34285,269,1733,3.9
34286,269,1231,3.7
34287,269,726,3.9
34288,270,1780,3.9
34289,270,1395,3.9
34290,270,14,4.5
34291,270,1081,2.75
34292,270,275,2.65
34293,270,399,3.5
34294,270,23,3.5
34295,270,196,4.25
34296,270,715,4.4
34297,270,509,4.65
34298,270,317,2.7
34299,270,1345,4.15
34300,270,679,3.1
34301,270,2038,3.65
34302,270,1914,4.45
34303,270,1504,4.45
34304,270,541,3.75
34305,270,384,3.75
34306,270,1691,2.5
34307,270,409,3.7
34308,270,1675,2.5
34309,270,553,3.25
34310,270,1394,3.75
34311,270,1201,3.4
34312,270,1569,2.7
34313,270,543,4.1
34314,270,1773,2.95
34315,270,1156,3.25
34316,270,474,3.8
34317,270,511,3.95
34318,270,1064,2.5
34319,270,1966,3.95
34320,270,1702,4.5
34321,270,2,3.55
34322,270,1586,2.5
34323,270,423,3.25
34324,270,370,3.4
34325,270,1746,4.55
34326,270,1565,4.35
34327,270,850,2.65
34328,270,1306,4.55
34329,270,179,3.15
34330,270,1416,2.55
34331,270,1625,4.2
34332,270,1824,3.6
34333,270,918,3.75
34334,270,27,4.25
34335,270,1821,3.6
34336,270,136,3.85
34337,270,1208,3.2
34338,270,1011,4.35
34339,270,1671,3.6
34340,270,1790,3.35
34341,270,355,3.6
34342,270,504,4.35
34343,270,1190,3.55
34344,270,892,3.55
34345,270,1224,3.4
34346,270,979,3.6
34347,270,47,3.25
34348,270,1225,3.7
34349,270,494,4.05
34350,270,71,3.55
34351,270,291,4.4
34352,270,155,2.95
34353,270,1188,3.35
34354,270,1099,3.75
34355,270,1710,2.9
34356,270,1868,2.5
34357,270,351,4.3
34358,270,1500,3.2
34359,270,35,3.35
34360,270,479,4.0
34361,270,760,3.1
34362,270,325,2.85
34363,270,858,2.9
34364,270,1926,2.9
34365,270,371,4.45
34366,270,1550,2.75
34367,270,58,4.25
34368,270,1150,4.6
34369,271,1036,4.6
34370,271,1137,3.6
34371,271,1478,4.25
34372,271,721,3.05
34373,271,22,3.5
34374,271,288,3.0
34375,271,1043,2.6
34376,271,668,4.5
34377,271,460,2.5
34378,271,151,2.75
34379,271,1877,3.15
34380,271,660,3.9
34381,271,1608,3.6
34382,271,1698,3.8
34383,271,382,4.15
34384,271,1491,3.45
34385,271,1624,3.7
34386,271,1530,4.2
34387,271,614,3.7
34388,271,1201,2.6
34389,271,1158,4.45
34390,271,522,3.75
34391,271,807,2.5
34392,271,727,3.6
34393,271,1724,2.8
34394,271,599,4.1
34395,271,2017,3.55
34396,271,788,3.35
34397,271,701,2.55
34398,271,2021,4.35
34399,271,1697,4.35
34400,271,1257,3.2
34401,271,1773,3.25
34402,271,400,3.8
34403,271,2042,4.6
34404,271,506,2.65
34405,271,1262,4.5
34406,271,12,3.3
34407,271,1083,4.15
34408,271,834,4.25
34409,271,556,2.75
34410,271,1392,2.65
34411,271,457,2.9
34412,271,259,4.6
34413,271,1202,4.05
34414,271,1786,3.0
34415,271,712,2.7
34416,271,68,4.0
34417,271,1790,3.3
34418,271,596,4.0
34419,271,851,2.7
34420,271,728,4.5
34421,271,1291,3.85
34422,271,1289,4.55
34423,271,679,3.55
34424,271,1146,3.75
34425,271,499,4.45
34426,271,967,3.45
34427,271,469,4.65
34428,271,453,3.0
34429,271,1339,3.2
34430,271,58,2.55
34431,271,139,4.45
34432,271,1333,4.35
34433,271,966,4.6
34434,271,1400,3.95
34435,271,709,3.85
34436,271,849,4.65
34437,271,1756,2.7
34438,271,813,2.8
34439,271,1906,4.45
34440,271,1224,4.35
34441,271,1676,2.85
34442,271,1381,3.05
34443,271,477,4.45
34444,271,1376,4.1
34445,271,1488,4.4
34446,271,824,3.85
34447,271,1268,3.9
34448,271,76,3.05
34449,271,365,4.35
34450,271,773,4.0
34451,271,248,2.8
34452,271,1444,3.25
34453,271,404,3.8
34454,271,1858,2.95
34455,271,778,4.4
34456,271,1193,2.55
34457,271,1700,3.45
34458,271,464,4.5
34459,271,471,3.3
34460,271,419,3.95
34461,271,803,3.55
34462,271,760,4.15
34463,271,853,2.75
34464,271,897,3.3
34465,271,624,3.4
34466,271,1680,4.1
34467,271,1806,2.6
34468,271,848,3.85
34469,271,756,3.9
34470,271,1469,3.0
34471,271,165,3.3
34472,271,43,3.2
34473,271,1313,4.6
34474,271,869,4.0
34475,271,1378,4.0
34476,271,1953,4.1
34477,271,1097,2.6
34478,271,138,2.5
34479,271,1316,3.3
34480,271,517,3.9
34481,271,194,3.3
34482,271,1561,2.65
34483,271,1648,2.75
34484,271,199,2.6
34485,271,628,4.65
34486,271,2014,3.4
34487,271,673,3.25
34488,271,395,2.5
34489,271,1593,2.8
34490,271,1678,4.15
34491,271,1566,2.75
34492,271,2045,4.4
34493,271,827,3.2
34494,271,548,2.9
34495,271,122,4.6
34496,271,1919,3.0
34497,271,1431,3.8
34498,271,59,3.0
34499,271,324,4.25
34500,271,1074,3.55
34501,271,755,3.7
34502,271,621,3.55
34503,271,654,3.4
34504,271,1993,3.25
34505,271,1573,4.0
34506,271,1256,4.3
34507,271,208,3.45
34508,271,446,3.55
34509,271,1419,3.8
34510,271,1450,3.0
34511,271,545,4.45
34512,271,1907,3.55
34513,271,1063,3.3
34514,271,1312,3.4
34515,271,722,3.2
34516,271,1679,3.15
34517,271,401,3.65
34518,271,467,3.15
34519,271,1533,3.5
34520,271,1425,3.45
34521,271,1839,4.05
34522,271,216,4.7
34523,271,1103,2.8
34524,271,1658,4.1
34525,271,426,4.35
34526,271,1923,2.95
34527,271,604,2.55
34528,271,1861,4.2
34529,271,1693,4.65
34530,271,1144,4.25
34531,271,1793,3.7
34532,271,1127,2.75
34533,271,814,3.65
34534,271,1588,2.5
34535,271,214,2.65
34536,271,346,3.85
34537,271,1022,3.4
34538,271,1999,2.75
34539,271,1805,4.45
34540,271,55,3.9
34541,271,1947,3.45
34542,271,670,3.6
34543,271,915,3.8
34544,271,1829,2.5
34545,271,1154,4.35
34546,271,609,4.0
34547,271,797,2.9
34548,271,472,3.0
34549,271,1090,2.95
34550,271,1888,3.5
34551,271,904,2.75
34552,271,298,3.6
34553,271,1607,2.6
34554,271,1095,3.55
34555,271,1489,2.9
34556,271,1547,3.3
34557,271,672,4.3
34558,271,306,4.1
34559,271,1830,3.8
34560,271,53,3.2
34561,271,1100,3.9
34562,271,1025,4.0
34563,271,512,3.9
34564,271,325,4.05
34565,271,889,3.35
34566,271,81,3.65
34567,271,388,4.55
34568,271,665,3.2
34569,271,913,2.95
34570,271,355,4.0
34571,271,509,2.5
34572,271,1375,4.7
34573,271,536,4.25
34574,271,1581,3.35
34575,271,344,4.6
34576,271,1808,4.3
34577,271,782,4.7
34578,271,351,2.65
34579,271,202,4.7
34580,271,197,4.7
34581,271,1789,3.55
34582,271,1507,4.0
34583,271,1783,3.8
34584,271,839,3.8
34585,271,725,3.75
34586,271,156,4.0
34587,271,706,4.7
34588,271,1833,2.5
34589,271,258,4.65
34590,271,494,2.5
34591,271,353,2.55
34592,271,340,3.8
34593,271,549,2.5
34594,271,2051,4.5
34595,271,278,2.95
34596,271,1020,3.75
34597,271,1727,2.9
34598,271,143,2.9
34599,271,1452,4.6
34600,271,1734,2.9
34601,271,1929,3.4
34602,271,1751,2.8
34603,271,898,3.95
34604,271,1227,4.45
34605,271,490,2.55
34606,271,1369,4.05
34607,271,1692,2.5
34608,271,1517,3.65
34609,271,981,3.95
34610,271,1520,4.05
34611,271,1587,3.15
34612,271,361,2.85
34613,271,1545,3.1
34614,271,1,4.3
34615,271,331,4.25
34616,271,254,3.8
34617,271,1078,3.15
34618,271,1410,2.85
34619,271,1717,4.65
34620,271,1718,2.75
34621,271,193,3.6
34622,271,495,4.55
34623,271,1731,2.8
34624,271,23,4.6
34625,271,1613,3.0
34626,271,2056,4.2
34627,271,44,3.75
34628,271,1548,2.9
34629,271,1422,2.9
34630,271,626,4.35
34631,271,1028,2.9
34632,271,1847,3.0
34633,271,809,4.2
34634,271,441,3.0
34635,271,1239,4.35
34636,271,1810,4.2
34637,271,169,4.5
34638,271,1281,3.25
34639,271,1909,3.6
34640,271,65,3.0
34641,271,237,3.45
34642,271,1978,4.3
34643,271,1246,3.5
34644,271,433,3.4
34645,271,948,4.65
34646,271,1482,2.7
34647,271,1711,2.9
34648,271,873,3.5
34649,271,1101,4.35
34650,271,1319,3.3
34651,271,1539,3.35
34652,271,1939,3.4
34653,271,417,4.35
34654,271,1524,4.3
34655,271,805,3.8
34656,271,896,3.0
34657,271,821,4.2
34658,271,1267,3.55
34659,271,231,4.1
34660,271,1270,4.35
34661,271,174,3.25
34662,271,484,3.4
34663,271,1757,2.8
34664,271,1161,3.05
34665,271,2009,2.6
34666,271,1243,4.4
34667,271,1986,3.1
34668,271,54,2.95
34669,271,857,2.5
34670,271,1098,3.55
34671,271,418,4.15
34672,271,1397,4.3
34673,271,1971,2.55
34674,271,171,4.0
34675,271,1579,2.65
34676,271,1812,3.15
34677,271,1969,3.15
34678,271,1661,4.4
34679,271,1404,4.3
34680,271,1501,4.6
34681,271,1373,3.9
34682,271,1562,2.55
34683,271,1379,2.6
34684,271,1413,4.55
34685,271,724,3.55
34686,271,1903,3.0
34687,271,745,3.45
34688,271,698,4.05
34689,271,1473,4.3
34690,271,583,2.6
34691,271,189,3.8
34692,271,1121,2.5
34693,271,1135,3.9
34694,271,2019,2.75
34695,271,910,3.9
34696,271,1222,3.5
34697,271,1434,3.45
34698,271,366,4.15
34699,271,145,3.05
34700,271,715,3.05
34701,271,638,2.95
34702,271,859,4.2
34703,271,1027,3.9
34704,271,1455,4.65
34705,271,2007,3.1
34706,271,1725,3.95
34707,271,1365,3.3
34708,271,210,2.75
34709,271,1870,4.5
34710,271,705,4.25
34711,271,1957,3.25
34712,271,261,2.9
34713,271,1344,4.2
34714,271,1563,3.65
34715,271,1910,4.5
34716,271,786,3.55
34717,271,1602,4.6
34718,271,205,2.8
34719,271,1264,3.05
34720,271,1628,3.95
34721,271,1609,3.55
34722,271,620,3.55
34723,271,1811,4.05
34724,271,989,3.55
34725,271,1583,3.15
34726,271,2040,4.7
34727,271,148,3.7
34728,271,1809,2.55
34729,271,1481,4.65
34730,271,1383,3.35
34731,271,1324,4.4
34732,271,337,3.5
34733,271,883,4.35
34734,271,163,3.05
34735,271,1868,3.35
34736,271,1335,3.1
34737,271,1956,4.4
34738,271,606,4.05
34739,271,1109,3.35
34740,271,1651,4.25
34741,271,779,3.8
34742,271,1235,2.6
34743,271,1677,3.5
34744,271,1828,2.75
34745,271,283,3.9
34746,271,1044,3.7
34747,271,892,2.75
34748,271,1871,3.15
34749,271,1699,2.65
34750,271,1318,3.55
34751,271,687,3.8
34752,271,702,3.55
34753,271,372,4.25
34754,271,785,2.75
34755,271,680,4.0
34756,271,1355,4.65
34757,271,1631,4.45
34758,271,1472,3.5
34759,271,1662,3.6
34760,271,816,2.5
34761,271,675,3.45
34762,271,486,4.45
34763,271,607,4.0
34764,271,1156,3.9
34765,271,1502,3.25
34766,271,1179,4.35
34767,271,1974,3.1
34768,271,172,2.9
34769,271,398,4.25
34770,271,1398,3.95
34771,271,998,2.95
34772,271,201,2.75
34773,271,483,4.25
34774,271,1029,4.3
34775,271,463,2.5
34776,271,1166,2.6
34777,271,591,3.6
34778,271,482,4.5
34779,271,50,3.35
34780,271,1655,3.15
34781,271,979,3.1
34782,271,338,2.95
34783,271,1797,2.55
34784,271,265,3.95
34785,271,70,3.7
34786,271,190,4.0
34787,271,993,4.7
34788,271,1770,4.35
34789,271,1766,4.7
34790,271,1057,3.6
34791,271,644,4.45
34792,271,1394,2.6
34793,271,414,3.25
34794,271,51,3.15
34795,271,684,4.65
34796,271,1441,4.1
34797,271,1091,3.4
34798,271,1463,2.9
34799,271,448,4.4
34800,271,1330,4.45
34801,271,664,3.0
34802,271,25,4.6
34803,271,783,2.65
34804,271,1500,2.55
34805,271,1234,2.95
34806,271,1050,3.8
34807,271,975,3.55
34808,271,1192,4.3
34809,271,907,3.5
34810,271,925,3.45
34811,271,1988,4.45
34812,271,657,4.4
34813,271,1117,4.6
34814,271,399,4.05
34815,271,1445,2.85
34816,271,1707,3.4
